BN,TN,startTR,startTRReal,startTimeReal,planTime,execTime,feedbackTime,iti,expectedDigit1,expectedDigit2,expectedDigit3,expectedDigit4,expectedDigit5,pressedDigit1,pressedDigit2,pressedDigit3,pressedDigit4,pressedDigit5,reactionTime1,reactionTime2,reactionTime3,reactionTime4,reactionTime5,Movement Time,numCorrectDigits,rewThresh1,rewThresh2,QuartetType,Unnamed: 29,SN,SID,PosInQuartet,Quartet,correct,ipi1,ipi2,ipi3,ipi4
2,41,0,132,131680,0,5000,1000,500,3,5,3,3,3,2.0,4.0,1.0,2.0,2.0,410.0,595.0,960.0,1295.0,1475.0,5000.0,4,1635.0,2195.0,1,,0,102,1,AAMA,False,185.0,365.0,335.0,180.0
2,42,0,135,134770,0,5000,1000,500,3,5,3,3,3,2.0,4.0,2.0,2.0,2.0,465.0,635.0,805.0,980.0,1140.0,1245.0,5,1635.0,2195.0,1,,0,102,2,AAMA,True,170.0,170.0,175.0,160.0
2,43,0,138,137545,0,5000,1000,500,3,5,2,3,3,2.0,4.0,1.0,2.0,2.0,465.0,700.0,930.0,1090.0,1250.0,1325.0,5,1635.0,2195.0,1,,0,102,3,AAMA,True,235.0,230.0,160.0,160.0
2,44,0,141,140395,0,5000,1000,500,3,5,3,3,3,2.0,4.0,2.0,2.0,2.0,450.0,650.0,855.0,1020.0,1205.0,1280.0,5,1635.0,2195.0,1,,0,102,4,AAMA,True,200.0,205.0,165.0,185.0
2,45,0,144,143200,0,5000,1000,500,3,5,4,1,1,2.0,4.0,3.0,0.0,0.0,475.0,660.0,845.0,1050.0,1230.0,1260.0,5,1635.0,2195.0,1,,0,102,1,AAMA,True,185.0,185.0,205.0,180.0
2,46,0,146,145990,0,5000,1000,500,3,5,4,1,1,2.0,4.0,3.0,0.0,0.0,450.0,645.0,825.0,1030.0,1230.0,1260.0,5,1635.0,2195.0,1,,0,102,2,AAMA,True,195.0,180.0,205.0,200.0
2,47,0,149,148775,0,5000,1000,500,3,5,1,1,1,2.0,4.0,0.0,0.0,0.0,440.0,625.0,820.0,1005.0,1190.0,1270.0,5,1635.0,2195.0,1,,0,102,3,AAMA,True,185.0,195.0,185.0,185.0
2,48,0,152,151575,0,5000,1000,500,3,5,4,1,1,2.0,4.0,3.0,0.0,0.0,405.0,610.0,795.0,985.0,1175.0,1245.0,5,1635.0,2195.0,1,,0,102,4,AAMA,True,205.0,185.0,190.0,190.0
2,49,0,155,154346,0,5000,1000,500,3,1,5,1,3,2.0,0.0,4.0,0.0,3.0,585.0,770.0,965.0,1225.0,1455.0,5000.0,4,1635.0,2195.0,1,,0,102,1,AAMA,False,185.0,195.0,260.0,230.0
2,50,0,158,157470,0,5000,1000,500,3,1,5,1,3,2.0,4.0,4.0,0.0,2.0,670.0,875.0,1550.0,1845.0,2145.0,5000.0,4,1635.0,2195.0,1,,0,102,2,AAMA,False,205.0,675.0,295.0,300.0
2,51,0,162,161260,0,5000,1000,500,3,1,1,1,3,2.0,0.0,0.0,0.0,2.0,565.0,785.0,955.0,1180.0,1330.0,1445.0,5,1635.0,2195.0,1,,0,102,3,AAMA,True,220.0,170.0,225.0,150.0
2,52,0,165,164230,0,5000,1000,500,3,1,5,1,3,2.0,0.0,4.0,0.0,2.0,530.0,755.0,960.0,1175.0,1355.0,1490.0,5,1635.0,2195.0,1,,0,102,4,AAMA,True,225.0,205.0,215.0,180.0
2,53,0,168,167245,0,5000,1000,500,1,5,4,3,5,0.0,4.0,3.0,2.0,4.0,685.0,910.0,1140.0,1425.0,1570.0,1845.0,5,1635.0,2195.0,2,,0,102,1,AARA,True,225.0,230.0,285.0,145.0
2,54,0,171,170616,0,5000,1000,500,1,5,4,3,5,0.0,4.0,3.0,2.0,4.0,525.0,720.0,960.0,1185.0,1305.0,1455.0,5,1635.0,2195.0,2,,0,102,2,AARA,True,195.0,240.0,225.0,120.0
2,55,0,174,173600,0,5000,1000,500,2,2,2,2,3,1.0,1.0,1.0,1.0,2.0,545.0,745.0,960.0,1155.0,1325.0,1425.0,5,1635.0,2195.0,2,,0,102,3,AARA,True,200.0,215.0,195.0,170.0
2,56,0,177,176550,0,5000,1000,500,1,5,4,3,5,0.0,4.0,3.0,2.0,4.0,605.0,795.0,1045.0,1315.0,1480.0,1615.0,5,1635.0,2195.0,2,,0,102,4,AARA,True,190.0,250.0,270.0,165.0
2,57,0,180,179690,0,5000,1000,500,4,1,5,5,3,3.0,0.0,4.0,4.0,2.0,695.0,900.0,1120.0,1325.0,1510.0,1630.0,5,1635.0,2195.0,1,,0,102,1,AAMA,True,205.0,220.0,205.0,185.0
2,58,0,183,182845,0,5000,1000,500,4,1,5,5,3,2.0,0.0,4.0,4.0,2.0,575.0,1175.0,1375.0,1625.0,1835.0,5000.0,4,1635.0,2195.0,1,,0,102,2,AAMA,False,600.0,200.0,250.0,210.0
2,59,0,187,186345,0,5000,1000,500,4,1,2,5,3,3.0,0.0,1.0,4.0,2.0,505.0,735.0,940.0,1250.0,1415.0,1505.0,5,1635.0,2195.0,1,,0,102,3,AAMA,True,230.0,205.0,310.0,165.0
2,60,0,190,189375,0,5000,1000,500,4,1,5,5,3,3.0,0.0,4.0,4.0,2.0,655.0,910.0,1115.0,1280.0,1455.0,1520.0,5,1635.0,2195.0,1,,0,102,4,AAMA,True,255.0,205.0,165.0,175.0
2,61,0,193,192425,0,5000,1000,500,2,4,5,2,5,1.0,3.0,4.0,1.0,4.0,665.0,900.0,1165.0,1695.0,1810.0,1935.0,5,1635.0,2195.0,1,,0,102,1,AAMA,True,235.0,265.0,530.0,115.0
2,62,0,196,195885,0,5000,1000,500,2,4,5,2,5,1.0,3.0,4.0,1.0,4.0,565.0,770.0,960.0,1235.0,1425.0,1535.0,5,1635.0,2195.0,1,,0,102,2,AAMA,True,205.0,190.0,275.0,190.0
2,63,0,199,198945,0,5000,1000,500,2,4,4,2,5,1.0,3.0,3.0,1.0,4.0,535.0,725.0,925.0,1385.0,1495.0,1640.0,5,1635.0,2195.0,1,,0,102,3,AAMA,True,190.0,200.0,460.0,110.0
2,64,0,203,202110,0,5000,1000,500,2,4,5,2,5,1.0,3.0,4.0,1.0,4.0,575.0,785.0,970.0,1185.0,1375.0,1505.0,5,1635.0,2195.0,1,,0,102,4,AAMA,True,210.0,185.0,215.0,190.0
2,65,0,206,205140,0,5000,1000,500,2,1,5,1,3,1.0,0.0,4.0,0.0,2.0,440.0,635.0,835.0,1070.0,1365.0,1505.0,5,1635.0,2195.0,2,,0,102,1,AARA,True,195.0,200.0,235.0,295.0
2,66,0,209,208175,0,5000,1000,500,2,1,5,1,3,1.0,0.0,4.0,0.0,2.0,505.0,705.0,910.0,1145.0,1335.0,1460.0,5,1635.0,2195.0,2,,0,102,2,AARA,True,200.0,205.0,235.0,190.0
2,67,0,212,211160,0,5000,1000,500,3,5,1,2,4,2.0,4.0,0.0,1.0,3.0,545.0,725.0,940.0,1140.0,1300.0,1380.0,5,1635.0,2195.0,2,,0,102,3,AARA,True,180.0,215.0,200.0,160.0
2,68,0,215,214065,0,5000,1000,500,2,1,5,1,3,1.0,0.0,4.0,0.0,2.0,635.0,825.0,1030.0,1230.0,1385.0,1505.0,5,1635.0,2195.0,2,,0,102,4,AARA,True,190.0,205.0,200.0,155.0
2,69,0,218,217096,0,5000,1000,500,2,2,5,1,4,1.0,1.0,4.0,0.0,3.0,515.0,695.0,900.0,1110.0,1255.0,1375.0,5,1635.0,2195.0,3,,0,102,1,AAAA,True,180.0,205.0,210.0,145.0
2,70,0,221,220000,0,5000,1000,500,2,2,5,1,4,1.0,1.0,4.0,0.0,3.0,455.0,645.0,830.0,1040.0,1200.0,1285.0,5,1635.0,2195.0,3,,0,102,2,AAAA,True,190.0,185.0,210.0,160.0
2,71,0,223,222810,0,5000,1000,500,2,2,5,1,4,1.0,1.0,4.0,0.0,3.0,460.0,645.0,815.0,1000.0,1120.0,1195.0,5,1635.0,2195.0,3,,0,102,3,AAAA,True,185.0,170.0,185.0,120.0
2,72,0,226,225531,0,5000,1000,500,2,2,5,1,4,1.0,1.0,4.0,0.0,3.0,425.0,580.0,745.0,920.0,1020.0,1090.0,5,1635.0,2195.0,3,,0,102,4,AAAA,True,155.0,165.0,175.0,100.0
3,1,0,6,5000,0,5000,1000,500,3,3,3,1,3,2.0,2.0,2.0,0.0,2.0,600.0,790.0,970.0,1135.0,1285.0,1380.0,5,1297.5,1842.5,3,,0,102,1,AAAA,True,190.0,180.0,165.0,150.0
3,2,0,8,7910,0,5000,1000,500,3,3,3,1,3,2.0,2.0,0.0,2.0,2.0,440.0,740.0,865.0,1405.0,1915.0,5000.0,3,1297.5,1842.5,3,,0,102,2,AAAA,False,300.0,125.0,540.0,510.0
3,3,0,12,11485,0,5000,1000,500,3,3,3,1,3,2.0,2.0,2.0,0.0,2.0,380.0,560.0,720.0,835.0,1000.0,1115.0,5,1297.5,1842.5,3,,0,102,3,AAAA,True,180.0,160.0,115.0,165.0
3,4,0,15,14125,0,5000,1000,500,3,3,3,1,3,2.0,2.0,2.0,0.0,2.0,415.0,585.0,745.0,885.0,1020.0,1125.0,5,1297.5,1842.5,3,,0,102,4,AAAA,True,170.0,160.0,140.0,135.0
3,5,0,17,16775,0,5000,1000,500,5,1,3,2,3,4.0,0.0,2.0,1.0,2.0,710.0,1000.0,1275.0,1505.0,1650.0,1760.0,5,1297.5,1842.5,3,,0,102,1,AAAA,True,290.0,275.0,230.0,145.0
3,6,0,21,20060,0,5000,1000,500,5,1,3,2,3,4.0,0.0,2.0,1.0,3.0,565.0,750.0,910.0,1080.0,1245.0,5000.0,4,1297.5,1842.5,3,,0,102,2,AAAA,False,185.0,160.0,170.0,165.0
3,7,0,24,23015,0,5000,1000,500,5,1,3,2,3,4.0,0.0,2.0,1.0,2.0,340.0,515.0,650.0,805.0,905.0,1015.0,5,1297.5,1842.5,3,,0,102,3,AAAA,True,175.0,135.0,155.0,100.0
3,8,0,26,25555,0,5000,1000,500,5,1,3,2,3,4.0,0.0,2.0,1.0,2.0,410.0,590.0,725.0,875.0,985.0,1095.0,5,1297.5,1842.5,3,,0,102,4,AAAA,True,180.0,135.0,150.0,110.0
3,9,0,29,28175,0,5000,1000,500,5,3,3,3,3,4.0,2.0,2.0,2.0,2.0,600.0,760.0,920.0,1070.0,1225.0,1325.0,5,1297.5,1842.5,2,,0,102,1,AARA,True,160.0,160.0,150.0,155.0
3,10,0,32,31031,0,5000,1000,500,5,3,3,3,3,4.0,2.0,2.0,2.0,2.0,505.0,655.0,820.0,975.0,1150.0,1225.0,5,1297.5,1842.5,2,,0,102,2,AARA,True,150.0,165.0,155.0,175.0
3,11,0,34,33780,0,5000,1000,500,2,4,1,2,4,2.0,1.0,0.0,1.0,3.0,765.0,860.0,1600.0,1800.0,1950.0,5000.0,3,1297.5,1842.5,2,,0,102,3,AARA,False,95.0,740.0,200.0,150.0
3,12,0,38,37385,0,5000,1000,500,5,3,3,3,3,4.0,2.0,2.0,2.0,2.0,550.0,685.0,855.0,1025.0,1190.0,1290.0,5,1297.5,1842.5,2,,0,102,4,AARA,True,135.0,170.0,170.0,165.0
3,13,0,41,40200,0,5000,1000,500,2,5,3,1,3,1.0,4.0,2.0,0.0,2.0,670.0,875.0,1150.0,1310.0,1420.0,1525.0,5,1297.5,1842.5,3,,0,102,1,AAAA,True,205.0,275.0,160.0,110.0
3,14,0,44,43255,0,5000,1000,500,2,5,3,1,3,1.0,4.0,2.0,0.0,2.0,520.0,725.0,1025.0,1235.0,1355.0,1490.0,5,1297.5,1842.5,3,,0,102,2,AAAA,True,205.0,300.0,210.0,120.0
3,15,0,47,46270,0,5000,1000,500,2,5,3,1,3,1.0,4.0,2.0,0.0,2.0,435.0,590.0,765.0,955.0,1065.0,1195.0,5,1297.5,1842.5,3,,0,102,3,AAAA,True,155.0,175.0,190.0,110.0
3,16,0,49,48990,0,5000,1000,500,2,5,3,1,3,1.0,4.0,2.0,0.0,2.0,385.0,525.0,700.0,850.0,930.0,1030.0,5,1297.5,1842.5,3,,0,102,4,AAAA,True,140.0,175.0,150.0,80.0
3,17,0,52,51545,0,5000,1000,500,3,2,2,2,3,2.0,1.0,1.0,2.0,2.0,685.0,855.0,1010.0,1195.0,1710.0,5000.0,4,1297.5,1842.5,2,,0,102,1,AARA,False,170.0,155.0,185.0,515.0
3,18,0,55,54900,0,5000,1000,500,3,2,2,2,3,2.0,1.0,1.0,1.0,2.0,470.0,635.0,820.0,1015.0,1185.0,1295.0,5,1297.5,1842.5,2,,0,102,2,AARA,True,165.0,185.0,195.0,170.0
3,19,0,58,57720,0,5000,1000,500,3,1,1,5,5,2.0,0.0,0.0,4.0,4.0,590.0,785.0,980.0,1150.0,1305.0,1385.0,5,1297.5,1842.5,2,,0,102,3,AARA,True,195.0,195.0,170.0,155.0
3,20,0,61,60635,0,5000,1000,500,3,2,2,2,3,2.0,1.0,1.0,1.0,2.0,505.0,670.0,870.0,1045.0,1220.0,1325.0,5,1297.5,1842.5,2,,0,102,4,AARA,True,165.0,200.0,175.0,175.0
3,21,0,64,63485,0,5000,1000,500,4,3,3,4,2,3.0,2.0,2.0,3.0,1.0,725.0,905.0,1080.0,1310.0,1515.0,1635.0,5,1297.5,1842.5,2,,0,102,1,AARA,True,180.0,175.0,230.0,205.0
3,22,0,67,66645,0,5000,1000,500,4,3,3,4,2,3.0,2.0,2.0,3.0,1.0,465.0,670.0,840.0,1040.0,1240.0,1380.0,5,1297.5,1842.5,2,,0,102,2,AARA,True,205.0,170.0,200.0,200.0
3,23,0,70,69550,0,5000,1000,500,5,5,2,3,3,4.0,4.0,2.0,2.0,2.0,605.0,770.0,980.0,1440.0,1745.0,5000.0,4,1297.5,1842.5,2,,0,102,3,AARA,False,165.0,210.0,460.0,305.0
3,24,0,73,72940,0,5000,1000,500,4,3,3,4,2,3.0,2.0,2.0,3.0,1.0,875.0,1105.0,1320.0,1510.0,1685.0,1815.0,5,1297.5,1842.5,2,,0,102,4,AARA,True,230.0,215.0,190.0,175.0
3,25,0,77,76285,0,5000,1000,500,5,4,4,4,4,4.0,3.0,3.0,3.0,3.0,555.0,760.0,925.0,1070.0,1235.0,1315.0,5,1297.5,1842.5,1,,0,102,1,AAMA,True,205.0,165.0,145.0,165.0
3,26,0,80,79130,0,5000,1000,500,5,4,4,4,4,4.0,3.0,3.0,3.0,3.0,485.0,670.0,830.0,970.0,1135.0,1215.0,5,1297.5,1842.5,1,,0,102,2,AAMA,True,185.0,160.0,140.0,165.0
3,27,0,82,81875,0,5000,1000,500,5,4,3,4,4,4.0,3.0,2.0,3.0,3.0,500.0,695.0,920.0,1135.0,1280.0,1355.0,5,1297.5,1842.5,1,,0,102,3,AAMA,True,195.0,225.0,215.0,145.0
3,28,0,85,84755,0,5000,1000,500,5,4,4,4,4,4.0,3.0,3.0,3.0,3.0,485.0,655.0,815.0,965.0,1110.0,1200.0,5,1297.5,1842.5,1,,0,102,4,AAMA,True,170.0,160.0,150.0,145.0
3,29,0,88,87480,0,5000,1000,500,2,1,4,5,2,1.0,3.0,3.0,4.0,1.0,675.0,890.0,1540.0,1865.0,2505.0,5000.0,4,1297.5,1842.5,1,,0,102,1,AAMA,False,215.0,650.0,325.0,640.0
3,30,0,92,91640,0,5000,1000,500,2,1,4,5,2,1.0,1.0,0.0,3.0,1.0,560.0,570.0,815.0,1555.0,2565.0,5000.0,2,1297.5,1842.5,1,,0,102,2,AAMA,False,10.0,245.0,740.0,1010.0
3,31,0,96,95850,0,5000,1000,500,2,1,2,5,2,1.0,0.0,1.0,4.0,1.0,595.0,815.0,985.0,1195.0,1340.0,1465.0,5,1297.5,1842.5,1,,0,102,3,AAMA,True,220.0,170.0,210.0,145.0
3,32,0,99,98840,0,5000,1000,500,2,1,4,5,2,1.0,0.0,3.0,4.0,1.0,495.0,705.0,870.0,1080.0,1270.0,1405.0,5,1297.5,1842.5,1,,0,102,4,AAMA,True,210.0,165.0,210.0,190.0
3,33,0,102,101770,0,5000,1000,500,5,4,3,4,3,4.0,3.0,2.0,3.0,2.0,600.0,815.0,1120.0,1365.0,1560.0,1670.0,5,1297.5,1842.5,2,,0,102,1,AARA,True,215.0,305.0,245.0,195.0
3,34,0,105,104965,0,5000,1000,500,5,4,3,4,3,4.0,3.0,2.0,3.0,3.0,555.0,740.0,920.0,1060.0,1510.0,5000.0,4,1297.5,1842.5,2,,0,102,2,AARA,False,185.0,180.0,140.0,450.0
3,35,0,109,108120,0,5000,1000,500,2,4,4,1,3,1.0,3.0,3.0,0.0,2.0,710.0,910.0,1095.0,1280.0,1390.0,1500.0,5,1297.5,1842.5,2,,0,102,3,AARA,True,200.0,185.0,185.0,110.0
3,36,0,112,111145,0,5000,1000,500,5,4,3,4,3,4.0,3.0,2.0,3.0,2.0,685.0,955.0,1240.0,1470.0,1915.0,2065.0,5,1297.5,1842.5,2,,0,102,4,AARA,True,270.0,285.0,230.0,445.0
3,37,0,115,114740,0,5000,1000,500,3,5,1,3,4,2.0,4.0,0.0,2.0,3.0,685.0,890.0,1180.0,1455.0,2000.0,2105.0,5,1297.5,1842.5,1,,0,102,1,AAMA,True,205.0,290.0,275.0,545.0
3,38,0,119,118376,0,5000,1000,500,3,5,1,3,4,2.0,4.0,0.0,2.0,3.0,570.0,755.0,985.0,1290.0,1435.0,1530.0,5,1297.5,1842.5,1,,0,102,2,AAMA,True,185.0,230.0,305.0,145.0
3,39,0,122,121430,0,5000,1000,500,3,5,3,3,4,2.0,4.0,2.0,2.0,3.0,485.0,710.0,950.0,1235.0,1415.0,1545.0,5,1297.5,1842.5,1,,0,102,3,AAMA,True,225.0,240.0,285.0,180.0
3,40,0,125,124505,0,5000,1000,500,3,5,1,3,4,2.0,4.0,0.0,2.0,3.0,500.0,680.0,930.0,1095.0,1320.0,1445.0,5,1297.5,1842.5,1,,0,102,4,AAMA,True,180.0,250.0,165.0,225.0
3,41,0,128,127475,0,5000,1000,500,5,3,2,3,5,4.0,2.0,1.0,2.0,4.0,585.0,795.0,1055.0,1275.0,1485.0,1650.0,5,1297.5,1842.5,3,,0,102,1,AAAA,True,210.0,260.0,220.0,210.0
3,42,0,131,130650,0,5000,1000,500,5,3,2,3,5,4.0,2.0,1.0,2.0,4.0,615.0,875.0,1115.0,1390.0,1585.0,1755.0,5,1297.5,1842.5,3,,0,102,2,AAAA,True,260.0,240.0,275.0,195.0
3,43,0,134,133930,0,5000,1000,500,5,3,2,3,5,4.0,2.0,1.0,2.0,4.0,465.0,620.0,805.0,1020.0,1265.0,1420.0,5,1297.5,1842.5,3,,0,102,3,AAAA,True,155.0,185.0,215.0,245.0
3,44,0,137,136875,0,5000,1000,500,5,3,2,3,5,2.0,2.0,1.0,2.0,4.0,435.0,1260.0,1470.0,1770.0,1960.0,5000.0,4,1297.5,1842.5,3,,0,102,4,AAAA,False,825.0,210.0,300.0,190.0
3,45,0,141,140520,0,5000,1000,500,4,1,5,4,5,3.0,1.0,3.0,3.0,2.0,625.0,855.0,1570.0,2540.0,2880.0,5000.0,2,1297.5,1842.5,1,,0,102,1,AAMA,False,230.0,715.0,970.0,340.0
3,46,0,146,145095,0,5000,1000,500,4,1,5,4,5,3.0,0.0,4.0,3.0,4.0,740.0,1025.0,1300.0,1625.0,1795.0,1950.0,5,1297.5,1842.5,1,,0,102,2,AAMA,True,285.0,275.0,325.0,170.0
3,47,0,149,148570,0,5000,1000,500,4,1,3,4,5,3.0,0.0,2.0,3.0,4.0,520.0,825.0,1030.0,1365.0,1510.0,1660.0,5,1297.5,1842.5,1,,0,102,3,AAMA,True,305.0,205.0,335.0,145.0
3,48,0,152,151755,0,5000,1000,500,4,1,5,4,5,3.0,0.0,4.0,3.0,4.0,685.0,1105.0,1400.0,1630.0,1755.0,1905.0,5,1297.5,1842.5,1,,0,102,4,AAMA,True,420.0,295.0,230.0,125.0
3,49,0,156,155185,0,5000,1000,500,2,4,4,1,3,1.0,3.0,3.0,0.0,2.0,665.0,860.0,1025.0,1205.0,1335.0,1440.0,5,1297.5,1842.5,3,,0,102,1,AAAA,True,195.0,165.0,180.0,130.0
3,50,0,159,158150,0,5000,1000,500,2,4,4,1,3,1.0,3.0,3.0,0.0,2.0,545.0,725.0,890.0,1070.0,1195.0,1295.0,5,1297.5,1842.5,3,,0,102,2,AAAA,True,180.0,165.0,180.0,125.0
3,51,0,161,160970,0,5000,1000,500,2,4,4,1,3,1.0,3.0,3.0,0.0,2.0,440.0,620.0,800.0,1000.0,1115.0,1230.0,5,1297.5,1842.5,3,,0,102,3,AAAA,True,180.0,180.0,200.0,115.0
3,52,0,164,163725,0,5000,1000,500,2,4,4,1,3,1.0,3.0,3.0,0.0,2.0,430.0,605.0,775.0,945.0,1060.0,1170.0,5,1297.5,1842.5,3,,0,102,4,AAAA,True,175.0,170.0,170.0,115.0
3,53,0,167,166420,0,5000,1000,500,3,5,1,5,4,2.0,4.0,0.0,2.0,3.0,690.0,875.0,1325.0,1480.0,2080.0,5000.0,4,1297.5,1842.5,2,,0,102,1,AARA,False,185.0,450.0,155.0,600.0
3,54,0,171,170185,0,5000,1000,500,3,5,1,5,4,2.0,4.0,0.0,4.0,3.0,470.0,650.0,860.0,1090.0,1245.0,1385.0,5,1297.5,1842.5,2,,0,102,2,AARA,True,180.0,210.0,230.0,155.0
3,55,0,174,173095,0,5000,1000,500,4,4,4,3,1,3.0,3.0,3.0,2.0,0.0,580.0,740.0,930.0,1100.0,1225.0,1325.0,5,1297.5,1842.5,2,,0,102,3,AARA,True,160.0,190.0,170.0,125.0
3,56,0,176,175945,0,5000,1000,500,3,5,1,5,4,2.0,4.0,0.0,4.0,3.0,560.0,720.0,930.0,1280.0,1480.0,1615.0,5,1297.5,1842.5,2,,0,102,4,AARA,True,160.0,210.0,350.0,200.0
3,57,0,180,179085,0,5000,1000,500,2,1,4,2,2,1.0,0.0,3.0,1.0,1.0,700.0,945.0,1245.0,1480.0,1630.0,1690.0,5,1297.5,1842.5,2,,0,102,1,AARA,True,245.0,300.0,235.0,150.0
3,58,0,183,182300,0,5000,1000,500,2,1,4,2,2,1.0,0.0,3.0,1.0,1.0,475.0,690.0,895.0,1060.0,1215.0,1305.0,5,1297.5,1842.5,2,,0,102,2,AARA,True,215.0,205.0,165.0,155.0
3,59,0,186,185130,0,5000,1000,500,3,1,4,3,3,2.0,0.0,3.0,2.0,2.0,605.0,860.0,1100.0,1305.0,1460.0,1525.0,5,1297.5,1842.5,2,,0,102,3,AARA,True,255.0,240.0,205.0,155.0
3,60,0,189,188180,0,5000,1000,500,2,1,4,2,2,1.0,0.0,3.0,1.0,1.0,585.0,1030.0,1250.0,1435.0,1605.0,1680.0,5,1297.5,1842.5,2,,0,102,4,AARA,True,445.0,220.0,185.0,170.0
3,61,0,192,191390,0,5000,1000,500,5,1,4,1,5,4.0,0.0,3.0,0.0,2.0,580.0,795.0,990.0,1220.0,1515.0,5000.0,4,1297.5,1842.5,1,,0,102,1,AAMA,False,215.0,195.0,230.0,295.0
3,62,0,195,194545,0,5000,1000,500,5,1,4,1,5,4.0,0.0,3.0,0.0,4.0,640.0,1025.0,1330.0,1695.0,2025.0,2190.0,5,1297.5,1842.5,1,,0,102,2,AAMA,True,385.0,305.0,365.0,330.0
3,63,0,199,198260,0,5000,1000,500,5,1,1,1,5,4.0,0.0,0.0,0.0,4.0,575.0,780.0,965.0,1125.0,1260.0,1390.0,5,1297.5,1842.5,1,,0,102,3,AAMA,True,205.0,185.0,160.0,135.0
3,64,0,202,201175,0,5000,1000,500,5,1,4,1,5,4.0,0.0,2.0,0.0,4.0,520.0,725.0,1070.0,1645.0,1820.0,5000.0,4,1297.5,1842.5,1,,0,102,4,AAMA,False,205.0,345.0,575.0,175.0
3,65,0,205,204665,0,5000,1000,500,4,2,5,1,1,3.0,1.0,4.0,0.0,0.0,900.0,1080.0,1250.0,1435.0,1595.0,1645.0,5,1297.5,1842.5,3,,0,102,1,AAAA,True,180.0,170.0,185.0,160.0
3,66,0,208,207835,0,5000,1000,500,4,2,5,1,1,3.0,1.0,4.0,0.0,0.0,805.0,1130.0,1305.0,1575.0,1735.0,1805.0,5,1297.5,1842.5,3,,0,102,2,AAAA,True,325.0,175.0,270.0,160.0
3,67,0,212,211165,0,5000,1000,500,4,2,5,1,1,3.0,1.0,4.0,0.0,0.0,585.0,765.0,920.0,1095.0,1240.0,1285.0,5,1297.5,1842.5,3,,0,102,3,AAAA,True,180.0,155.0,175.0,145.0
3,68,0,214,213975,0,5000,1000,500,4,2,5,1,1,3.0,1.0,4.0,0.0,0.0,700.0,960.0,1110.0,1270.0,1445.0,1475.0,5,1297.5,1842.5,3,,0,102,4,AAAA,True,260.0,150.0,160.0,175.0
3,69,0,217,216975,0,5000,1000,500,4,1,2,1,2,3.0,1.0,0.0,0.0,1.0,725.0,920.0,1080.0,2060.0,2190.0,5000.0,3,1297.5,1842.5,1,,0,102,1,AAMA,False,195.0,160.0,980.0,130.0
3,70,0,221,220810,0,5000,1000,500,4,1,2,1,2,3.0,0.0,1.0,0.0,0.0,460.0,650.0,815.0,940.0,1125.0,5000.0,4,1297.5,1842.5,1,,0,102,2,AAMA,False,190.0,165.0,125.0,185.0
3,71,0,224,223505,0,5000,1000,500,4,1,1,1,2,3.0,0.0,0.0,0.0,1.0,1020.0,1305.0,1480.0,1640.0,1805.0,1955.0,5,1297.5,1842.5,1,,0,102,3,AAMA,True,285.0,175.0,160.0,165.0
3,72,0,227,226985,0,5000,1000,500,4,1,2,1,2,3.0,0.0,1.0,0.0,1.0,535.0,685.0,1035.0,1510.0,1680.0,1815.0,5,1297.5,1842.5,1,,0,102,4,AAMA,True,150.0,350.0,475.0,170.0
4,1,0,6,5001,0,5000,1000,500,2,5,3,2,4,1.0,4.0,2.0,1.0,3.0,605.0,815.0,1090.0,1285.0,1780.0,1930.0,5,1325.0,2010.0,1,,0,102,1,AAMA,True,210.0,275.0,195.0,495.0
4,2,0,9,8460,0,5000,1000,500,2,5,3,2,4,1.0,4.0,2.0,1.0,3.0,450.0,640.0,830.0,1015.0,1465.0,1620.0,5,1325.0,2010.0,1,,0,102,2,AAMA,True,190.0,190.0,185.0,450.0
4,3,0,12,11605,0,5000,1000,500,2,5,2,2,4,1.0,4.0,1.0,1.0,3.0,420.0,620.0,1000.0,1290.0,1495.0,1620.0,5,1325.0,2010.0,1,,0,102,3,AAMA,True,200.0,380.0,290.0,205.0
4,4,0,15,14751,0,5000,1000,500,2,5,3,2,4,1.0,4.0,2.0,1.0,3.0,495.0,700.0,905.0,1115.0,1260.0,1360.0,5,1325.0,2010.0,1,,0,102,4,AAMA,True,205.0,205.0,210.0,145.0
4,5,0,18,17636,0,5000,1000,500,5,2,1,4,5,4.0,1.0,0.0,3.0,4.0,570.0,765.0,980.0,1230.0,1430.0,1565.0,5,1325.0,2010.0,2,,0,102,1,AARA,True,195.0,215.0,250.0,200.0
4,6,0,21,20725,0,5000,1000,500,5,2,1,4,5,4.0,1.0,0.0,3.0,4.0,475.0,720.0,930.0,1125.0,1290.0,1435.0,5,1325.0,2010.0,2,,0,102,2,AARA,True,245.0,210.0,195.0,165.0
4,7,0,24,23686,0,5000,1000,500,3,2,1,1,2,2.0,1.0,1.0,1.0,1.0,635.0,825.0,1025.0,1650.0,1880.0,5000.0,3,1325.0,2010.0,2,,0,102,3,AARA,False,190.0,200.0,625.0,230.0
4,8,0,28,27240,0,5000,1000,500,5,2,1,4,5,4.0,1.0,0.0,3.0,4.0,760.0,930.0,1145.0,1330.0,1485.0,1630.0,5,1325.0,2010.0,2,,0,102,4,AARA,True,170.0,215.0,185.0,155.0
